Age,Gender,Major,MajorChange,AverageGrades,Absense,AdvideMentoring,Ethnicity,LanguageNative,FinancialSituation,FatherEducation,MotherEducation,MotherOccupation,FatherOccupation,MentalHealthStatus,PhysicalHealthStatus,FamilySupport,FamilyFinancialSupport,PeerSupport,AcademicActivities,ClubActivities,InternetUsageForStudy,OnlineToolsUsage,SocialMediaTime,FacilityQuality,TeachingQuality,RecentLifeEvent,LocalEconomicCondition,LocalCulturalLevel,PartTimeJob,PartTimeHours,Dropout
20,Nữ,Ngành Ngôn Ngữ Hàn Quốc,Có Chuyển Khi Nhập Học,3.5,Thấp,7,Khác,Khác,Không tốt,Thấp hơn,Thấp hơn,Công chức nhà nước,Lao động tự do,Không tốt,Tốt,Có,Có,Có,Chưa bao giờ,Có,Không,Có,Trung bình 10 - 30 phút tôi kiểm tra một lần,Tốt,Rất tốt,Có,Chưa tốt,Còn thấp,Có,2,TRUE
20,Nữ,Ngành Quản trị Nhân lực,Có Chuyển Khi Nhập Học,2.2,Thấp,7,Khác,Khác,Khá tốt,Cao Đẳng,Đại Học,Khác,Nội trợ,Tốt,Không tốt,Có,Có,Có,Có,Không,Không,Không,Nhiều hơn 2 tiếng,Chưa tốt,Rất tốt,Không,Tốt,Cao,Có,2,FALSE
18,Nam,Ngành An toàn Thông tin,Không,3.5,Thấp,3,Khác,Tiếng Anh,Không tốt,Thấp hơn,Đại Học,Công chức nhà nước,Nội trợ,Tốt,Không tốt,Không,Có,Có,Có,Có,Không,Không,Nhiều hơn 2 tiếng,Rất tốt,Tốt,Không,Tốt,Trung Bình,Không,0,FALSE
18,Nữ,Ngành Mạng Máy tính và Truyền thông Dữ liệu,Có Chuyển Khi Nhập Học,2.9,Thấp,7,Khác,Tiếng Anh,Không tốt,Đại Học,Cao Đẳng,Kinh doanh,Khác,Tốt,Tốt,Không,Không,Không,Chưa bao giờ,Không,Không,Không,Trung bình 10 - 30 phút tôi kiểm tra một lần,Rất tốt,Rất tốt,Không,Chưa tốt,Trung Bình,Không,0,TRUE
18,Nam,Ngành Ngôn ngữ Nhật,Có Chuyển Khi Nhập Học,1.8,Cao,7,Kinh,Tiếng Việt,Tốt,Thấp hơn,Cao Đẳng,Lao động tự do,Nội trợ,Không tốt,Không tốt,Không,Có,Không,Có,Không,Không,Không,Nhiều hơn 2 tiếng,Chưa tốt,Chưa hài lòng,Không,Tốt,Cao,Không,0,TRUE
18,Nam,Ngành Tài chính-Ngân hàng (PSU),Không,2.3,Thấp,5,Khác,Khác,Khá tốt,Sau Đại Học,Cao Đẳng,Nghỉ Hưu,Lao động tự do,Tốt,Tốt,Không,Có,Có,Có,Có,Không,Không,Nhiều hơn 2 tiếng,Rất tốt,Rất tốt,Không,Tốt,Cao,Không,0,FALSE
19,Nam,Ngành Ngôn ngữ Anh,Có Chuyển Khi Hết Năm 1,1.6,Thấp,9,Kinh,Tiếng Việt,Khá tốt,Đại Học,Đại Học,Khác,Nghỉ Hưu,Tốt,Tốt,Có,Có,Không,Có,Có,Có,Không,"Tôi không dùng thường xuyên, ít hơn 30' mỗi ngày",Tốt,Chưa hài lòng,Không,Tốt,Trung Bình,Không,0,FALSE
19,Nam,Ngành Quản trị Sự kiện,Có Chuyển Khi Hết Năm 1,3.3,Cao,6,Kinh,Tiếng Việt,Tốt,Cao Đẳng,Cao Đẳng,Nghỉ Hưu,Nội trợ,Không tốt,Không tốt,Không,Không,Có,Chưa bao giờ,Không,Có,Không,"Tôi không dùng thường xuyên, ít hơn 30' mỗi ngày",Tốt,Tốt,Không,Chưa tốt,Còn thấp,Không,0,TRUE
19,Nam,Ngành Luật,Không,3.2,Cao,3,Khác,Khác,Khá tốt,Thấp hơn,Thấp hơn,Nội trợ,Lao động tự do,Tốt,Tốt,Không,Có,Không,Chưa bao giờ,Có,Có,Không,"Tôi không dùng thường xuyên, ít hơn 30' mỗi ngày",Tốt,Tốt,Có,Chưa tốt,Cao,Có,6,FALSE
19,Nữ,Ngành Kiến trúc Nội thất,Không,2.4,Thấp,9,Khác,Tiếng Anh,Khá tốt,Đại Học,Thấp hơn,Khác,Nghỉ Hưu,Không tốt,Tốt,Không,Không,Không,Có,Không,Không,Có,Ít hơn 2 tiếng,Chưa tốt,Tốt,Có,Tốt,Trung Bình,Có,6,FALSE
19,Nữ,Ngành Kinh tế Đầu tư,Có Chuyển Khi Hết Năm 1,3.1,Thấp,7,Khác,Tiếng Việt,Khá tốt,Sau Đại Học,Đại Học,Kinh doanh,Công chức nhà nước,Không tốt,Không tốt,Có,Có,Có,Có,Có,Không,Có,Nhiều hơn 2 tiếng,Tốt,Tốt,Có,Chưa tốt,Trung Bình,Có,7,FALSE
18,Nữ,Ngành Quản trị Nhà hàng và Dịch vụ ăn uống,Có Chuyển Khi Nhập Học,1.5,Thấp,8,Kinh,Tiếng Việt,Khá tốt,Thấp hơn,Sau Đại Học,Khác,Khác,Tốt,Không tốt,Không,Không,Không,Có,Có,Có,Có,Trung bình 10 - 30 phút tôi kiểm tra một lần,Rất tốt,Rất tốt,Không,Chưa tốt,Cao,Có,3,FALSE
18,Nữ,"Chương trình Liên kết Du học Hoa Kỳ 2+2 với Đại học Purdue, Calumet",Có Chuyển Khi Nhập Học,2.2,Thấp,1,Kinh,Tiếng Việt,Không tốt,Đại Học,Sau Đại Học,Nghỉ Hưu,Kinh doanh,Không tốt,Tốt,Có,Không,Không,Có,Không,Có,Có,Ít hơn 2 tiếng,Rất tốt,Rất tốt,Có,Chưa tốt,Trung Bình,Không,0,TRUE
20,Nam,Ngành Công nghệ Kỹ thuật Điện - Điện tử,Có Chuyển Khi Hết Năm 1,1.8,Thấp,7,Khác,Tiếng Anh,Khá tốt,Thấp hơn,Cao Đẳng,Khác,Lao động tự do,Tốt,Tốt,Không,Không,Có,Chưa bao giờ,Có,Không,Có,Trung bình 10 - 30 phút tôi kiểm tra một lần,Tốt,Rất tốt,Có,Chưa tốt,Còn thấp,Có,3,FALSE
19,Nam,Ngành Thiết kế Đồ họa,Có Chuyển Khi Nhập Học,2.7,Cao,7,Khác,Tiếng Anh,Tốt,Sau Đại Học,Cao Đẳng,Khác,Nội trợ,Tốt,Không tốt,Không,Có,Có,Có,Không,Có,Không,Nhiều hơn 2 tiếng,Tốt,Chưa hài lòng,Có,Tốt,Còn thấp,Có,7,FALSE
20,Nữ,Ngành Kỹ thuật phần mềm,Có Chuyển Khi Nhập Học,3.9,Cao,8,Khác,Khác,Tốt,Sau Đại Học,Sau Đại Học,Khác,Nghỉ Hưu,Không tốt,Tốt,Có,Có,Không,Có,Có,Không,Có,"Tôi không dùng thường xuyên, ít hơn 30' mỗi ngày",Chưa tốt,Rất tốt,Không,Tốt,Còn thấp,Có,6,FALSE
18,Nam,Ngành Kỹ thuật Xây dựng Công trình Giao thông,Có Chuyển Khi Hết Năm 1,2,Cao,5,Khác,Tiếng Việt,Tốt,Đại Học,Đại Học,Công chức nhà nước,Nội trợ,Không tốt,Không tốt,Không,Có,Không,Chưa bao giờ,Có,Có,Có,"Tôi không dùng thường xuyên, ít hơn 30' mỗi ngày",Tốt,Chưa hài lòng,Không,Tốt,Còn thấp,Có,1,FALSE
20,Nữ,Ngành Luật Kinh tế,Có Chuyển Khi Nhập Học,3.7,Thấp,9,Kinh,Tiếng Việt,Khá tốt,Sau Đại Học,Sau Đại Học,Lao động tự do,Khác,Tốt,Không tốt,Có,Không,Có,Có,Có,Có,Không,"Tôi không dùng thường xuyên, ít hơn 30' mỗi ngày",Chưa tốt,Rất tốt,Không,Chưa tốt,Còn thấp,Có,4,FALSE
18,Nam,Ngành Dược,Có Chuyển Khi Hết Năm 1,1.6,Cao,3,Kinh,Tiếng Việt,Khá tốt,Cao Đẳng,Đại Học,Khác,Khác,Tốt,Không tốt,Có,Không,Không,Có,Có,Không,Có,"Tôi không dùng thường xuyên, ít hơn 30' mỗi ngày",Chưa tốt,Chưa hài lòng,Không,Chưa tốt,Trung Bình,Không,0,FALSE
19,Nữ,Ngành Kỹ thuật Xây dựng (CSU),Có Chuyển Khi Hết Năm 1,3.2,Thấp,7,Kinh,Tiếng Việt,Khá tốt,Thấp hơn,Cao Đẳng,Nghỉ Hưu,Công chức nhà nước,Tốt,Không tốt,Không,Không,Có,Có,Có,Không,Có,"Tôi không dùng thường xuyên, ít hơn 30' mỗi ngày",Tốt,Chưa hài lòng,Có,Tốt,Trung Bình,Có,4,FALSE
18,Nam,Ngành Công nghệ Chế tạo Máy,Có Chuyển Khi Nhập Học,3.9,Cao,3,Khác,Tiếng Việt,Tốt,Cao Đẳng,Sau Đại Học,Công chức nhà nước,Kinh doanh,Không tốt,Tốt,Không,Có,Có,Có,Không,Không,Không,Nhiều hơn 2 tiếng,Tốt,Tốt,Không,Chưa tốt,Trung Bình,Có,6,TRUE
19,Nam,Ngành Ngôn ngữ Anh,Có Chuyển Khi Hết Năm 1,1.3,Cao,1,Kinh,Tiếng Việt,Không tốt,Đại Học,Thấp hơn,Khác,Kinh doanh,Tốt,Không tốt,Không,Có,Không,Chưa bao giờ,Có,Có,Có,"Tôi không dùng thường xuyên, ít hơn 30' mỗi ngày",Rất tốt,Chưa hài lòng,Không,Tốt,Cao,Không,0,TRUE
20,Nữ,Ngành Công nghệ Sinh học,Không,3.3,Cao,6,Khác,Tiếng Anh,Không tốt,Cao Đẳng,Thấp hơn,Khác,Khác,Không tốt,Không tốt,Không,Có,Có,Có,Không,Không,Không,Ít hơn 2 tiếng,Tốt,Tốt,Không,Chưa tốt,Cao,Không,0,FALSE
18,Nữ,Ngành Kỹ thuật Điều khiển và Tự động hóa,Không,2.1,Cao,4,Khác,Tiếng Anh,Không tốt,Thấp hơn,Thấp hơn,Kinh doanh,Nghỉ Hưu,Tốt,Tốt,Có,Có,Có,Có,Không,Có,Có,Ít hơn 2 tiếng,Tốt,Chưa hài lòng,Không,Chưa tốt,Cao,Có,2,FALSE
19,Nam,Ngành Ngôn ngữ Anh,Có Chuyển Khi Hết Năm 1,2.4,Cao,4,Khác,Tiếng Việt,Tốt,Thấp hơn,Sau Đại Học,Lao động tự do,Công chức nhà nước,Tốt,Không tốt,Có,Có,Không,Chưa bao giờ,Không,Có,Có,Ít hơn 2 tiếng,Chưa tốt,Rất tốt,Có,Tốt,Cao,Không,0,TRUE
19,Nam,Ngành Công nghệ Kỹ thuật Điện - Điện tử,Có Chuyển Khi Hết Năm 1,1.5,Thấp,2,Kinh,Tiếng Việt,Khá tốt,Sau Đại Học,Sau Đại Học,Nội trợ,Nội trợ,Không tốt,Tốt,Không,Không,Có,Chưa bao giờ,Có,Không,Có,Trung bình 10 - 30 phút tôi kiểm tra một lần,Chưa tốt,Rất tốt,Không,Chưa tốt,Còn thấp,Có,4,TRUE
20,Nữ,Ngành Hệ thống Thông tin Quản lý (CMU),Có Chuyển Khi Nhập Học,1.5,Cao,2,Kinh,Tiếng Việt,Khá tốt,Đại Học,Thấp hơn,Lao động tự do,Lao động tự do,Không tốt,Tốt,Có,Không,Có,Có,Có,Có,Có,Nhiều hơn 2 tiếng,Rất tốt,Chưa hài lòng,Không,Chưa tốt,Trung Bình,Có,1,TRUE
19,Nữ,Ngành An toàn Thông tin (CMU),Có Chuyển Khi Nhập Học,2.2,Cao,3,Khác,Tiếng Việt,Khá tốt,Đại Học,Cao Đẳng,Lao động tự do,Công chức nhà nước,Tốt,Không tốt,Không,Không,Có,Có,Có,Có,Không,Trung bình 10 - 30 phút tôi kiểm tra một lần,Rất tốt,Chưa hài lòng,Có,Tốt,Còn thấp,Không,0,FALSE
19,Nam,Ngành Công nghệ Kỹ thuật Công trình Xây dựng,Có Chuyển Khi Nhập Học,3.9,Cao,1,Kinh,Tiếng Việt,Không tốt,Sau Đại Học,Đại Học,Nội trợ,Công chức nhà nước,Không tốt,Không tốt,Không,Không,Có,Chưa bao giờ,Không,Không,Có,Nhiều hơn 2 tiếng,Rất tốt,Rất tốt,Có,Tốt,Trung Bình,Có,5,TRUE
18,Nam,Ngành Marketing,Không,2.7,Thấp,2,Kinh,Tiếng Việt,Tốt,Đại Học,Thấp hơn,Công chức nhà nước,Nghỉ Hưu,Tốt,Không tốt,Không,Không,Không,Chưa bao giờ,Có,Không,Không,Nhiều hơn 2 tiếng,Chưa tốt,Tốt,Có,Tốt,Cao,Có,3,TRUE
19,Nữ,Ngành Công nghệ Kỹ thuật Môi trường,Có Chuyển Khi Nhập Học,1,Cao,1,Kinh,Tiếng Việt,Khá tốt,Thấp hơn,Đại Học,Công chức nhà nước,Công chức nhà nước,Tốt,Không tốt,Có,Không,Không,Có,Có,Có,Không,Nhiều hơn 2 tiếng,Rất tốt,Rất tốt,Không,Tốt,Cao,Không,0,TRUE
20,Nữ,Ngành Kỹ thuật Điều khiển và Tự động hóa,Có Chuyển Khi Nhập Học,1.6,Thấp,1,Khác,Tiếng Anh,Khá tốt,Cao Đẳng,Cao Đẳng,Kinh doanh,Khác,Không tốt,Không tốt,Không,Có,Không,Có,Có,Không,Có,"Tôi không dùng thường xuyên, ít hơn 30' mỗi ngày",Rất tốt,Rất tốt,Không,Chưa tốt,Trung Bình,Có,7,TRUE
18,Nữ,Ngành Kiến trúc,Không,1.2,Cao,7,Kinh,Tiếng Việt,Không tốt,Thấp hơn,Cao Đẳng,Nghỉ Hưu,Nội trợ,Không tốt,Không tốt,Không,Có,Không,Có,Có,Không,Không,"Tôi không dùng thường xuyên, ít hơn 30' mỗi ngày",Chưa tốt,Chưa hài lòng,Có,Chưa tốt,Cao,Có,6,TRUE
18,Nam,Ngành An toàn Thông tin (CMU),Không,2.2,Cao,5,Kinh,Tiếng Việt,Tốt,Đại Học,Sau Đại Học,Khác,Kinh doanh,Tốt,Không tốt,Không,Có,Có,Có,Có,Không,Không,"Tôi không dùng thường xuyên, ít hơn 30' mỗi ngày",Tốt,Rất tốt,Không,Tốt,Cao,Không,0,TRUE
20,Nam,Ngành Răng-Hàm-Mặt,Có Chuyển Khi Hết Năm 1,2.5,Cao,9,Khác,Tiếng Việt,Khá tốt,Đại Học,Sau Đại Học,Nội trợ,Lao động tự do,Tốt,Tốt,Có,Có,Không,Có,Có,Không,Có,Ít hơn 2 tiếng,Rất tốt,Chưa hài lòng,Không,Chưa tốt,Trung Bình,Không,0,TRUE
20,Nam,Ngành Logistics & Quản lý Chuỗi cung ứng,Có Chuyển Khi Nhập Học,3.2,Thấp,5,Kinh,Tiếng Việt,Tốt,Thấp hơn,Cao Đẳng,Công chức nhà nước,Công chức nhà nước,Tốt,Không tốt,Có,Không,Không,Có,Có,Có,Không,Ít hơn 2 tiếng,Chưa tốt,Rất tốt,Có,Chưa tốt,Còn thấp,Không,0,FALSE
20,Nam,Chương trình Liên kết Du học Hoa Kỳ LCCC 1+1+2,Có Chuyển Khi Nhập Học,4,Thấp,5,Khác,Tiếng Việt,Khá tốt,Cao Đẳng,Sau Đại Học,Công chức nhà nước,Nội trợ,Không tốt,Không tốt,Có,Có,Không,Có,Không,Có,Có,Nhiều hơn 2 tiếng,Chưa tốt,Chưa hài lòng,Có,Tốt,Còn thấp,Có,6,TRUE
18,Nam,Ngành Quản trị Kinh doanh (PSU),Có Chuyển Khi Nhập Học,3.5,Cao,1,Kinh,Tiếng Việt,Khá tốt,Sau Đại Học,Đại Học,Kinh doanh,Công chức nhà nước,Tốt,Không tốt,Không,Có,Không,Có,Không,Không,Không,Nhiều hơn 2 tiếng,Chưa tốt,Tốt,Không,Tốt,Cao,Không,0,FALSE
19,Nữ,Ngành Quản trị Kinh doanh (PSU),Có Chuyển Khi Hết Năm 1,1.2,Thấp,1,Kinh,Tiếng Việt,Không tốt,Sau Đại Học,Thấp hơn,Công chức nhà nước,Công chức nhà nước,Không tốt,Tốt,Không,Không,Không,Có,Có,Có,Không,Trung bình 10 - 30 phút tôi kiểm tra một lần,Chưa tốt,Chưa hài lòng,Không,Tốt,Còn thấp,Có,7,TRUE
18,Nữ,Ngành Công nghệ Sinh học,Có Chuyển Khi Nhập Học,2.8,Thấp,9,Khác,Khác,Tốt,Cao Đẳng,Sau Đại Học,Lao động tự do,Khác,Không tốt,Không tốt,Có,Không,Không,Chưa bao giờ,Không,Không,Có,"Tôi không dùng thường xuyên, ít hơn 30' mỗi ngày",Chưa tốt,Tốt,Không,Tốt,Còn thấp,Có,7,TRUE
18,Nữ,Ngành Công nghệ Kỹ thuật Điện - Điện tử,Không,3.4,Thấp,7,Kinh,Tiếng Việt,Khá tốt,Sau Đại Học,Thấp hơn,Công chức nhà nước,Kinh doanh,Tốt,Không tốt,Không,Không,Có,Chưa bao giờ,Có,Không,Không,Ít hơn 2 tiếng,Chưa tốt,Rất tốt,Có,Tốt,Trung Bình,Không,0,TRUE
19,Nữ,Ngành Kỹ thuật Điều khiển và Tự động hóa,Không,2,Cao,7,Khác,Tiếng Anh,Tốt,Sau Đại Học,Đại Học,Khác,Nội trợ,Không tốt,Không tốt,Không,Không,Không,Có,Có,Có,Không,Trung bình 10 - 30 phút tôi kiểm tra một lần,Chưa tốt,Rất tốt,Có,Chưa tốt,Cao,Không,0,FALSE
20,Nữ,Chương trình Liên kết Du học Hoa Kỳ ASU 2+2,Có Chuyển Khi Nhập Học,2.8,Cao,7,Khác,Khác,Không tốt,Thấp hơn,Thấp hơn,Khác,Nội trợ,Không tốt,Không tốt,Có,Không,Có,Có,Không,Có,Không,Trung bình 10 - 30 phút tôi kiểm tra một lần,Chưa tốt,Tốt,Không,Chưa tốt,Trung Bình,Có,6,FALSE
20,Nữ,Ngành Răng-Hàm-Mặt,Có Chuyển Khi Hết Năm 1,3,Cao,6,Kinh,Tiếng Việt,Khá tốt,Sau Đại Học,Sau Đại Học,Nội trợ,Công chức nhà nước,Tốt,Tốt,Có,Không,Không,Chưa bao giờ,Không,Không,Không,"Tôi không dùng thường xuyên, ít hơn 30' mỗi ngày",Tốt,Rất tốt,Không,Tốt,Trung Bình,Có,2,FALSE
18,Nữ,Ngành Công nghệ Kỹ thuật Điện - Điện tử,Có Chuyển Khi Hết Năm 1,1.7,Cao,1,Khác,Khác,Không tốt,Sau Đại Học,Cao Đẳng,Lao động tự do,Công chức nhà nước,Không tốt,Tốt,Có,Có,Có,Chưa bao giờ,Không,Có,Có,Ít hơn 2 tiếng,Chưa tốt,Chưa hài lòng,Không,Chưa tốt,Trung Bình,Có,7,TRUE
20,Nữ,Ngành Logistics & Quản lý Chuỗi cung ứng,Có Chuyển Khi Nhập Học,2.3,Cao,5,Khác,Tiếng Việt,Tốt,Sau Đại Học,Thấp hơn,Công chức nhà nước,Công chức nhà nước,Tốt,Tốt,Không,Không,Không,Chưa bao giờ,Không,Không,Không,Ít hơn 2 tiếng,Chưa tốt,Chưa hài lòng,Không,Chưa tốt,Trung Bình,Không,0,FALSE
20,Nam,Ngành Công nghệ Kỹ thuật Ô tô,Không,2,Cao,6,Khác,Khác,Khá tốt,Cao Đẳng,Sau Đại Học,Nội trợ,Công chức nhà nước,Không tốt,Không tốt,Không,Có,Có,Có,Không,Không,Không,Trung bình 10 - 30 phút tôi kiểm tra một lần,Tốt,Rất tốt,Không,Tốt,Trung Bình,Có,3,TRUE
18,Nữ,Ngành Quản lý Tài nguyên và Môi trường,Có Chuyển Khi Nhập Học,1.1,Cao,8,Kinh,Tiếng Việt,Khá tốt,Thấp hơn,Thấp hơn,Khác,Nội trợ,Tốt,Không tốt,Có,Không,Có,Chưa bao giờ,Có,Có,Không,Nhiều hơn 2 tiếng,Tốt,Tốt,Có,Chưa tốt,Trung Bình,Có,3,TRUE
18,Nữ,Ngành Kiến trúc Nội thất,Có Chuyển Khi Hết Năm 1,2,Cao,1,Kinh,Tiếng Việt,Khá tốt,Đại Học,Sau Đại Học,Kinh doanh,Nghỉ Hưu,Không tốt,Không tốt,Có,Có,Có,Có,Không,Không,Không,Nhiều hơn 2 tiếng,Rất tốt,Rất tốt,Có,Tốt,Cao,Không,0,TRUE
20,Nữ,Ngành Quản trị Nhà hàng và Dịch vụ ăn uống,Có Chuyển Khi Hết Năm 1,2.2,Thấp,9,Kinh,Tiếng Việt,Tốt,Sau Đại Học,Thấp hơn,Kinh doanh,Lao động tự do,Tốt,Tốt,Có,Không,Không,Có,Có,Có,Không,Ít hơn 2 tiếng,Tốt,Chưa hài lòng,Có,Tốt,Cao,Có,3,TRUE
18,Nam,Ngành Kiểm toán,Có Chuyển Khi Nhập Học,2.6,Thấp,9,Kinh,Tiếng Việt,Không tốt,Thấp hơn,Sau Đại Học,Khác,Khác,Tốt,Tốt,Không,Có,Không,Có,Không,Có,Không,"Tôi không dùng thường xuyên, ít hơn 30' mỗi ngày",Tốt,Rất tốt,Có,Chưa tốt,Trung Bình,Không,0,FALSE
18,Nữ,Ngành Marketing,Không,3.9,Cao,4,Khác,Khác,Khá tốt,Cao Đẳng,Đại Học,Nghỉ Hưu,Kinh doanh,Tốt,Tốt,Không,Không,Có,Có,Có,Có,Không,Nhiều hơn 2 tiếng,Rất tốt,Chưa hài lòng,Có,Chưa tốt,Còn thấp,Không,0,TRUE
20,Nam,Ngành Răng-Hàm-Mặt,Không,3.3,Thấp,2,Kinh,Tiếng Việt,Tốt,Đại Học,Đại Học,Khác,Nghỉ Hưu,Không tốt,Tốt,Có,Có,Không,Có,Không,Có,Có,Ít hơn 2 tiếng,Rất tốt,Rất tốt,Không,Chưa tốt,Cao,Không,0,FALSE
20,Nam,Ngành Kỹ thuật phần mềm (CMU),Có Chuyển Khi Hết Năm 1,2.7,Cao,4,Kinh,Tiếng Việt,Không tốt,Sau Đại Học,Cao Đẳng,Khác,Nghỉ Hưu,Không tốt,Không tốt,Không,Không,Không,Chưa bao giờ,Không,Không,Không,Ít hơn 2 tiếng,Rất tốt,Chưa hài lòng,Không,Tốt,Cao,Có,6,FALSE
20,Nam,Ngành Kinh doanh Thương mại,Không,2.1,Cao,8,Kinh,Tiếng Việt,Tốt,Thấp hơn,Sau Đại Học,Kinh doanh,Khác,Không tốt,Không tốt,Có,Có,Có,Có,Có,Không,Có,Nhiều hơn 2 tiếng,Chưa tốt,Chưa hài lòng,Không,Tốt,Còn thấp,Có,7,FALSE
19,Nam,Ngành Ngôn ngữ Trung Quốc,Có Chuyển Khi Hết Năm 1,2.4,Cao,6,Khác,Khác,Không tốt,Cao Đẳng,Đại Học,Khác,Kinh doanh,Tốt,Không tốt,Có,Có,Có,Có,Có,Không,Không,Trung bình 10 - 30 phút tôi kiểm tra một lần,Chưa tốt,Tốt,Không,Tốt,Trung Bình,Không,0,FALSE
20,Nữ,Ngành Kỹ thuật Xây dựng Công trình Giao thông,Có Chuyển Khi Hết Năm 1,2.1,Cao,9,Khác,Khác,Khá tốt,Thấp hơn,Cao Đẳng,Nghỉ Hưu,Công chức nhà nước,Tốt,Tốt,Có,Không,Có,Có,Không,Không,Không,Trung bình 10 - 30 phút tôi kiểm tra một lần,Rất tốt,Chưa hài lòng,Không,Chưa tốt,Còn thấp,Có,2,FALSE
19,Nữ,Chương trình Liên kết Du học Hoa Kỳ ASU 2+2,Không,1.6,Cao,8,Kinh,Tiếng Việt,Tốt,Đại Học,Đại Học,Công chức nhà nước,Nội trợ,Tốt,Không tốt,Có,Có,Không,Có,Không,Có,Không,"Tôi không dùng thường xuyên, ít hơn 30' mỗi ngày",Tốt,Chưa hài lòng,Không,Tốt,Còn thấp,Không,0,FALSE
19,Nữ,Ngành Kỹ thuật Điện,Có Chuyển Khi Hết Năm 1,3.6,Thấp,1,Kinh,Tiếng Việt,Tốt,Cao Đẳng,Thấp hơn,Nghỉ Hưu,Kinh doanh,Tốt,Tốt,Không,Không,Không,Có,Không,Có,Không,Ít hơn 2 tiếng,Chưa tốt,Chưa hài lòng,Có,Chưa tốt,Trung Bình,Có,5,FALSE
20,Nam,Ngành An toàn Thông tin,Không,3.5,Cao,7,Khác,Tiếng Việt,Không tốt,Sau Đại Học,Sau Đại Học,Kinh doanh,Nghỉ Hưu,Tốt,Không tốt,Có,Có,Có,Có,Không,Có,Không,"Tôi không dùng thường xuyên, ít hơn 30' mỗi ngày",Tốt,Rất tốt,Có,Tốt,Còn thấp,Có,7,FALSE
18,Nữ,Ngành Kế toán (PSU),Có Chuyển Khi Nhập Học,4,Thấp,2,Khác,Tiếng Việt,Khá tốt,Đại Học,Đại Học,Lao động tự do,Nghỉ Hưu,Tốt,Tốt,Không,Có,Không,Có,Có,Không,Không,Nhiều hơn 2 tiếng,Rất tốt,Tốt,Không,Chưa tốt,Còn thấp,Có,2,FALSE
20,Nữ,Ngành Luật Kinh tế,Có Chuyển Khi Nhập Học,2.6,Cao,1,Kinh,Tiếng Việt,Tốt,Đại Học,Sau Đại Học,Khác,Kinh doanh,Không tốt,Không tốt,Không,Không,Không,Có,Có,Có,Không,Trung bình 10 - 30 phút tôi kiểm tra một lần,Rất tốt,Tốt,Có,Tốt,Còn thấp,Không,0,TRUE
18,Nữ,Ngành Răng-Hàm-Mặt,Không,2.6,Thấp,6,Kinh,Tiếng Việt,Tốt,Cao Đẳng,Đại Học,Khác,Công chức nhà nước,Không tốt,Tốt,Không,Có,Có,Có,Không,Không,Không,"Tôi không dùng thường xuyên, ít hơn 30' mỗi ngày",Chưa tốt,Chưa hài lòng,Không,Chưa tốt,Cao,Có,4,FALSE
18,Nữ,Ngành Răng-Hàm-Mặt,Có Chuyển Khi Nhập Học,3.7,Cao,2,Kinh,Tiếng Việt,Khá tốt,Sau Đại Học,Cao Đẳng,Nghỉ Hưu,Công chức nhà nước,Không tốt,Tốt,Không,Không,Không,Có,Có,Có,Không,"Tôi không dùng thường xuyên, ít hơn 30' mỗi ngày",Chưa tốt,Tốt,Không,Chưa tốt,Cao,Không,0,TRUE
20,Nam,Ngành Y Đa khoa,Không,1.6,Thấp,3,Kinh,Tiếng Việt,Không tốt,Sau Đại Học,Đại Học,Khác,Lao động tự do,Không tốt,Tốt,Có,Không,Có,Có,Có,Không,Có,Nhiều hơn 2 tiếng,Tốt,Tốt,Không,Chưa tốt,Trung Bình,Không,0,TRUE
18,Nam,Ngành Kiểm toán,Có Chuyển Khi Nhập Học,1.8,Cao,6,Khác,Tiếng Việt,Khá tốt,Sau Đại Học,Cao Đẳng,Kinh doanh,Công chức nhà nước,Không tốt,Tốt,Có,Không,Có,Chưa bao giờ,Không,Có,Có,Ít hơn 2 tiếng,Chưa tốt,Rất tốt,Có,Chưa tốt,Còn thấp,Không,0,TRUE
18,Nữ,Ngành Kỹ thuật phần mềm (CMU),Có Chuyển Khi Hết Năm 1,3.5,Thấp,5,Kinh,Tiếng Việt,Tốt,Cao Đẳng,Thấp hơn,Nghỉ Hưu,Nội trợ,Tốt,Tốt,Có,Không,Có,Có,Không,Có,Không,"Tôi không dùng thường xuyên, ít hơn 30' mỗi ngày",Tốt,Tốt,Có,Chưa tốt,Trung Bình,Không,0,FALSE
19,Nam,Ngành Quản trị Kinh doanh (PSU),Không,3.2,Cao,3,Khác,Tiếng Việt,Khá tốt,Thấp hơn,Cao Đẳng,Nghỉ Hưu,Nghỉ Hưu,Tốt,Tốt,Có,Có,Có,Chưa bao giờ,Có,Không,Không,Trung bình 10 - 30 phút tôi kiểm tra một lần,Rất tốt,Rất tốt,Không,Tốt,Cao,Không,0,TRUE
19,Nữ,Ngành Tài chính-Ngân hàng (PSU),Có Chuyển Khi Hết Năm 1,2.6,Thấp,1,Khác,Tiếng Việt,Khá tốt,Cao Đẳng,Đại Học,Công chức nhà nước,Nghỉ Hưu,Không tốt,Tốt,Không,Không,Có,Có,Không,Không,Có,Trung bình 10 - 30 phút tôi kiểm tra một lần,Tốt,Chưa hài lòng,Có,Chưa tốt,Còn thấp,Có,7,FALSE
